event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 00:30:44 UTC,cart,5823668,"1,48758000824641E+018",,kapous,7.6,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:30:46 UTC,view,5823668,"1,48758000824641E+018",,kapous,7.6,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:30:49 UTC,view,5760766,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:30:54 UTC,cart,5739493,"1,48758001292725E+018",,,5.87,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:30:55 UTC,remove_from_cart,5618227,"1,48758000559561E+018",,,4.29,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:30:55 UTC,remove_from_cart,5618227,"1,48758000559561E+018",,,4.29,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:30:56 UTC,cart,5835924,"1,48758000947115E+018",,irisk,1.51,554342223,0b974342-1a53-41c1-a426-23130e770f4b
2019-10-01 00:30:58 UTC,remove_from_cart,5760789,"1,48758000513424E+018",,runail,2.62,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:30:58 UTC,remove_from_cart,5760789,"1,48758000513424E+018",,runail,2.62,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:31:07 UTC,view,5739901,"1,48758001012546E+018",,milv,3.49,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:31:14 UTC,view,5815080,"1,48758000546139E+018",,bluesky,5.24,489267719,e96af142-3dd6-423f-881d-5d8518ae897e
2019-10-01 00:31:37 UTC,cart,5876813,"1,48758001010029E+018",,jessnail,3.16,374479310,9fbe5d74-b5f0-4865-b114-fb850a949e3d
2019-10-01 00:31:41 UTC,cart,5677025,"1,48758000824641E+018",,estel,7.94,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:31:43 UTC,view,5870298,"1,48758001395067E+018",,estel,3.97,555450811,1120b605-ddd7-4c02-ae9f-edd193b7545a
2019-10-01 00:31:49 UTC,remove_from_cart,5650138,"1,48758000824641E+018",,concept,7.78,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:32:02 UTC,cart,5790689,"1,48758000944598E+018",,nitrimax,3.97,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:32:07 UTC,remove_from_cart,5739901,"1,48758001012546E+018",,milv,3.49,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:32:07 UTC,remove_from_cart,5739901,"1,48758001012546E+018",,milv,3.49,539252117,faf04c6e-7e12-48d0-bf97-9155e6140207
2019-10-01 00:32:13 UTC,cart,5676828,"1,48758000824641E+018",,,7.3,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:32:26 UTC,view,4621,"1,48758000630026E+018",,runail,42.06,555450881,875e4e16-78a9-4bfe-a611-f5fba4470007
2019-10-01 00:32:35 UTC,view,5688872,"1,48758001158508E+018",,dizao,2.06,555450849,8b7848d7-ba9b-4a28-b91f-be44688cfd1a
2019-10-01 00:32:41 UTC,view,5823668,"1,48758000824641E+018",,kapous,7.6,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:32:55 UTC,cart,5887057,"1,48758001010029E+018",,jessnail,1.1,374479310,9fbe5d74-b5f0-4865-b114-fb850a949e3d
2019-10-01 00:32:55 UTC,remove_from_cart,5823668,"1,48758000824641E+018",,kapous,7.6,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:33:06 UTC,view,5677025,"1,48758000824641E+018",,estel,7.94,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:33:12 UTC,cart,5773210,"1,48758000513424E+018",,runail,2.62,464191317,3ab4d9ce-82f9-abc8-ae11-e07eed4987ce
2019-10-01 00:33:28 UTC,cart,5725689,"1,48758001079655E+018",,,0.38,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:33:39 UTC,view,5833680,"1,6051615758895E+018",,,3.1,555061601,b7e87a70-9bee-409e-8922-1da95f5565c0
2019-10-01 00:33:41 UTC,view,5823668,"1,48758000824641E+018",,kapous,7.6,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:33:43 UTC,view,5854573,"1,48758000635059E+018",appliances.environment.vacuum,jessnail,46.83,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:33:53 UTC,view,5676828,"1,48758000824641E+018",,,7.3,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:34:10 UTC,view,59886,"1,48758001109854E+018",,runail,0.63,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:34:14 UTC,cart,5655023,"1,48758001209678E+018",,,7.14,555448661,ffc99f12-9f12-4a2e-9266-579b0d020adb
2019-10-01 00:34:20 UTC,cart,5686080,"1,48758000814575E+018",,,0.51,555450676,48dd305f-a607-449a-b539-86a4757f0ee3
2019-10-01 00:34:32 UTC,remove_from_cart,5773221,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:34:32 UTC,remove_from_cart,5773221,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:34:33 UTC,remove_from_cart,5760766,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:34:33 UTC,remove_from_cart,5760766,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:34:53 UTC,view,5744388,"1,48758000960537E+018",,,1.33,350307686,03459239-2960-44c0-85f7-6717fbb88a61
2019-10-01 00:34:54 UTC,view,5882773,"1,48758000513424E+018",,runail,3.17,512321151,4a821b26-be03-4dac-8056-c42abe5221c7
2019-10-01 00:34:54 UTC,view,5760772,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:35:02 UTC,view,5700164,"1,48758000947115E+018",,,1.75,554342223,0b974342-1a53-41c1-a426-23130e770f4b
2019-10-01 00:35:03 UTC,view,5770051,"1,48758001384161E+018",,kapous,2.81,555451168,74d751f1-4c1f-4c50-81b6-372c70908042
2019-10-01 00:35:05 UTC,view,5800920,"1,48758001165219E+018",,,7.49,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:35:05 UTC,cart,5723507,"1,48758000513424E+018",,runail,2.62,464191317,3ab4d9ce-82f9-abc8-ae11-e07eed4987ce
2019-10-01 00:35:09 UTC,view,5884577,"1,48758000635059E+018",appliances.environment.vacuum,max,47.46,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:35:13 UTC,cart,5804354,"1,48758000546139E+018",,bluesky,5.24,489267719,e96af142-3dd6-423f-881d-5d8518ae897e
2019-10-01 00:35:20 UTC,remove_from_cart,5760772,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:35:21 UTC,remove_from_cart,5760772,"1,48758000513424E+018",,runail,2.62,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:35:27 UTC,cart,5773181,"1,48758000513424E+018",,runail,2.62,464191317,3ab4d9ce-82f9-abc8-ae11-e07eed4987ce
2019-10-01 00:35:33 UTC,remove_from_cart,5676828,"1,48758000824641E+018",,,7.3,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:35:43 UTC,cart,5804353,"1,48758000546139E+018",,bluesky,5.24,489267719,e96af142-3dd6-423f-881d-5d8518ae897e
2019-10-01 00:35:43 UTC,remove_from_cart,5676827,"1,78399906715664E+018",,,7.3,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:35:45 UTC,cart,5884577,"1,48758000635059E+018",appliances.environment.vacuum,max,47.46,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:35:46 UTC,cart,5700164,"1,48758000947115E+018",,,1.75,554342223,0b974342-1a53-41c1-a426-23130e770f4b
2019-10-01 00:35:54 UTC,cart,5882773,"1,48758000513424E+018",,runail,3.17,512321151,4a821b26-be03-4dac-8056-c42abe5221c7
2019-10-01 00:36:08 UTC,view,5875812,"1,48758001314536E+018",,,31.59,519081510,818fe3f4-9bbe-4fbe-9d10-2ba933caa340
2019-10-01 00:36:19 UTC,view,11549,"1,48758000613248E+018",,entity,0.84,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:36:21 UTC,cart,5723498,"1,48758000513424E+018",,runail,2.62,464191317,3ab4d9ce-82f9-abc8-ae11-e07eed4987ce
2019-10-01 00:36:22 UTC,view,7652,"1,48758000865745E+018",,,2.86,446419295,d5e0977b-b6ac-43a1-b173-63e9742e95b2
2019-10-01 00:36:33 UTC,remove_from_cart,5760378,"1,48758001158508E+018",,,1.51,503572674,398f06e7-d335-4555-9fa5-af57dbfd87f6
2019-10-01 00:36:39 UTC,view,5884354,"1,48758001056167E+018",,oniq,10.32,489267719,e96af142-3dd6-423f-881d-5d8518ae897e
2019-10-01 00:36:42 UTC,view,5872983,"1,48758001268399E+018",,,7.94,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:36:51 UTC,remove_from_cart,5765509,"1,48758001162702E+018",,dizao,1.08,503572674,398f06e7-d335-4555-9fa5-af57dbfd87f6
2019-10-01 00:36:52 UTC,view,5884356,"1,48758001056167E+018",,oniq,10.32,489267719,e96af142-3dd6-423f-881d-5d8518ae897e
2019-10-01 00:36:55 UTC,cart,5833680,"1,6051615758895E+018",,,3.1,555061601,b7e87a70-9bee-409e-8922-1da95f5565c0
2019-10-01 00:36:57 UTC,view,5857748,"1,48758001209678E+018",,,2.86,555451330,1da100d7-dd1d-4e58-ae61-f539f4edc731
2019-10-01 00:36:57 UTC,cart,5702872,"1,48758000931176E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:36:58 UTC,cart,5702872,"1,48758000931176E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:36:59 UTC,remove_from_cart,5760529,"1,48758001158508E+018",,,1.59,503572674,398f06e7-d335-4555-9fa5-af57dbfd87f6
2019-10-01 00:37:00 UTC,cart,5702872,"1,48758000931176E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:02 UTC,cart,5702872,"1,48758000931176E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:04 UTC,cart,5843836,"1,4875800092866E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:05 UTC,cart,5843836,"1,4875800092866E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:07 UTC,cart,5843836,"1,4875800092866E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:09 UTC,cart,5843836,"1,4875800092866E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:10 UTC,remove_from_cart,5700037,"1,4875800092866E+018",,runail,0.4,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:10 UTC,remove_from_cart,5700037,"1,4875800092866E+018",,runail,0.4,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:11 UTC,remove_from_cart,5802546,"1,78399906331466E+018",,,9.52,421709671,49e08270-d9f4-4488-9319-457b617bfc03
2019-10-01 00:37:11 UTC,remove_from_cart,5760522,"1,48758001158508E+018",,,1.59,503572674,398f06e7-d335-4555-9fa5-af57dbfd87f6
2019-10-01 00:37:11 UTC,cart,5843836,"1,4875800092866E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:11 UTC,remove_from_cart,5802546,"1,78399906331466E+018",,,9.52,421709671,49e08270-d9f4-4488-9319-457b617bfc03
2019-10-01 00:37:13 UTC,cart,5702872,"1,48758000931176E+018",,,0.38,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:37:13 UTC,remove_from_cart,5830317,"1,48758000949631E+018",,,4.76,421709671,49e08270-d9f4-4488-9319-457b617bfc03
2019-10-01 00:37:14 UTC,view,5848677,"1,59777022553988E+018",,,6.51,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:37:14 UTC,remove_from_cart,5830317,"1,48758000949631E+018",,,4.76,421709671,49e08270-d9f4-4488-9319-457b617bfc03
2019-10-01 00:37:24 UTC,view,5869459,"1,48758001153475E+018",,siberina,2.46,555450759,20c5e3e4-18cf-4c4b-b2df-e3be32a1e8be
2019-10-01 00:37:25 UTC,remove_from_cart,5745717,"1,48758000824641E+018",,kapous,15.86,503572674,398f06e7-d335-4555-9fa5-af57dbfd87f6
2019-10-01 00:37:25 UTC,view,5751221,"1,51189274607013E+018",,uno,9.37,555415545,b9cc1771-9062-4e08-a3ad-363314cd17d8
2019-10-01 00:37:27 UTC,view,39918,"1,48758000865745E+018",,,2.86,446419295,d5e0977b-b6ac-43a1-b173-63e9742e95b2
2019-10-01 00:37:56 UTC,view,5751206,"1,51189274607013E+018",,uno,9.37,555415545,b9cc1771-9062-4e08-a3ad-363314cd17d8
2019-10-01 00:37:58 UTC,cart,5859192,"1,48758000960537E+018",,,1.9,350307686,03459239-2960-44c0-85f7-6717fbb88a61
2019-10-01 00:38:00 UTC,view,5816153,"1,8427357588053E+018",,beauty-free,2.13,555451436,c6a4989d-5d07-48ca-80a2-9130a3de1631
2019-10-01 00:38:08 UTC,view,5848678,"1,59777022553988E+018",,,6.51,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:38:13 UTC,view,4638,"1,48758001115726E+018",,runail,0.37,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:38:14 UTC,view,5884356,"1,48758001056167E+018",,oniq,10.32,421709671,49e08270-d9f4-4488-9319-457b617bfc03
2019-10-01 00:38:17 UTC,view,11549,"1,48758000613248E+018",,entity,0.84,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:38:19 UTC,view,5812120,"1,76118620905433E+018",,art-visage,3.02,555451463,676a24de-6541-4834-b2cd-a77825fbcc64
2019-10-01 00:38:21 UTC,view,5850959,"1,48758001384161E+018",,kaypro,14.6,472426222,8cc0967d-d56d-4ed8-a644-bb690140293c
2019-10-01 00:38:26 UTC,view,5884349,"1,48758001056167E+018",,oniq,10.32,421709671,49e08270-d9f4-4488-9319-457b617bfc03
2019-10-01 00:38:26 UTC,view,5528034,"1,48758000555367E+018",,,9.52,555451175,4051fbea-7a54-400f-92fa-e3559fd514f5
2019-10-01 00:38:33 UTC,view,5582544,"1,95827855120767E+018",,,2.7,446419295,d5e0977b-b6ac-43a1-b173-63e9742e95b2
2019-10-01 00:38:42 UTC,view,5723512,"1,48758000513424E+018",,runail,2.62,512321151,4a821b26-be03-4dac-8056-c42abe5221c7
2019-10-01 00:38:42 UTC,view,5739493,"1,48758001292725E+018",,,5.87,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:38:51 UTC,cart,5528034,"1,48758000555367E+018",,,9.52,555451175,4051fbea-7a54-400f-92fa-e3559fd514f5
2019-10-01 00:38:56 UTC,view,11551,"1,48758000613248E+018",,entity,0.84,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:38:58 UTC,cart,5651971,"1,48758000559561E+018",,,2.05,464191317,3ab4d9ce-82f9-abc8-ae11-e07eed4987ce
2019-10-01 00:39:17 UTC,view,5754751,"1,52599566293454E+018",,,3.97,555415545,b9cc1771-9062-4e08-a3ad-363314cd17d8
2019-10-01 00:39:23 UTC,cart,5816868,"1,48758001384161E+018",,kaaral,6.06,472426222,8cc0967d-d56d-4ed8-a644-bb690140293c
2019-10-01 00:39:25 UTC,view,11554,"1,48758000613248E+018",,entity,0.84,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:39:29 UTC,view,5851234,"1,52599566293454E+018",,,3.97,555415545,b9cc1771-9062-4e08-a3ad-363314cd17d8
2019-10-01 00:39:39 UTC,view,5651986,"1,48758001292725E+018",,,5.68,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:39:45 UTC,view,7652,"1,48758000865745E+018",,,2.86,446419295,d5e0977b-b6ac-43a1-b173-63e9742e95b2
2019-10-01 00:39:47 UTC,view,5851255,"1,52599566293454E+018",,,3.97,555415545,b9cc1771-9062-4e08-a3ad-363314cd17d8
2019-10-01 00:39:55 UTC,view,5343,"1,48758000947115E+018",,runail,0.17,555450676,48dd305f-a607-449a-b539-86a4757f0ee3
2019-10-01 00:40:00 UTC,purchase,5790689,"1,48758000944598E+018",,nitrimax,3.97,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:40:00 UTC,purchase,5884577,"1,48758000635059E+018",appliances.environment.vacuum,max,47.46,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:40:00 UTC,purchase,5889696,"2,00739994345878E+018",apparel.glove,nitrile,9.52,509896854,e62d29f3-b14a-4c25-afb0-ddbdea4bcf89
2019-10-01 00:40:08 UTC,view,11554,"1,48758000613248E+018",,entity,0.84,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:40:08 UTC,view,5886064,"1,48758001395067E+018",,,15.71,555451609,142ecb01-2be3-4431-9329-9d05d6d2caef
2019-10-01 00:40:10 UTC,view,5870419,"1,48758001261688E+018",,,2.94,555448672,8840917b-239e-4bb9-9772-95d4c7905533
2019-10-01 00:40:14 UTC,cart,4958,"1,48758000947115E+018",,runail,1.19,555450676,48dd305f-a607-449a-b539-86a4757f0ee3
2019-10-01 00:40:17 UTC,view,11555,"1,48758000613248E+018",,entity,0.84,520558067,d3bb9ae8-192b-4d0c-9451-60cbeb5107c9
2019-10-01 00:40:23 UTC,view,5882773,"1,48758000513424E+018",,runail,3.17,512321151,4a821b26-be03-4dac-8056-c42abe5221c7
2019-10-01 00:40:29 UTC,view,5724230,"1,4875800050923E+018",,,18.25,555451175,23a5d6d0-7e45-4e38-95ba-ea1db2dbcb8f
2019-10-01 00:40:32 UTC,cart,4905,"1,48758000947115E+018",,runail,1.19,555450676,48dd305f-a607-449a-b539-86a4757f0ee3
2019-10-01 00:40:32 UTC,cart,4905,"1,48758000947115E+018",,runail,1.19,555450676,48dd305f-a607-449a-b539-86a4757f0ee3
2019-10-01 00:40:36 UTC,view,5799891,"1,48758000905172E+018",,,19.03,240509794,711b09f7-9a68-4bcf-9e85-231665739735
2019-10-01 00:40:37 UTC,view,5739493,"1,48758001292725E+018",,,5.87,500715786,43222328-70e0-4213-9bb4-ef03a172fabc
2019-10-01 00:40:39 UTC,cart,5724230,"1,4875800050923E+018",,,18.25,555451175,23a5d6d0-7e45-4e38-95ba-ea1db2dbcb8f
2019-10-01 00:40:43 UTC,cart,5739055,"1,48758000824641E+018",,kapous,4.75,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:40:44 UTC,view,5808547,"1,48758000831352E+018",,kapous,3.81,546320796,6699ebd6-1f75-f45e-6dc9-91ffc659078f
2019-10-01 00:40:48 UTC,remove_from_cart,5528034,"1,48758000555367E+018",,,9.52,555451175,23a5d6d0-7e45-4e38-95ba-ea1db2dbcb8f
2019-10-01 00:40:57 UTC,remove_from_cart,5773605,"1,48758000631703E+018",,irisk,1.9,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:40:57 UTC,remove_from_cart,5773605,"1,48758000631703E+018",,irisk,1.9,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:40:58 UTC,view,5882788,"1,48758001352285E+018",,thuya,85.56,553633002,4bdf2c4e-37f7-4fc0-9c75-65e0e4f2222c
2019-10-01 00:40:58 UTC,remove_from_cart,5677025,"1,48758000824641E+018",,estel,7.94,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:40:59 UTC,remove_from_cart,5773610,"1,48758000631703E+018",,irisk,1.9,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:00 UTC,remove_from_cart,5773610,"1,48758000631703E+018",,irisk,1.9,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:01 UTC,remove_from_cart,5698887,"1,48758000631703E+018",,,1.27,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:01 UTC,remove_from_cart,5698887,"1,48758000631703E+018",,,1.27,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:02 UTC,view,5739055,"1,48758000824641E+018",,kapous,4.75,431488805,1645aa31-ac43-4ae8-9269-00b873099f4f
2019-10-01 00:41:03 UTC,remove_from_cart,5815664,"1,48758000631703E+018",,,0.92,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:03 UTC,remove_from_cart,5815664,"1,48758000631703E+018",,,0.92,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:06 UTC,view,5728995,"1,48758000777665E+018",,ingarden,0.79,446404021,abac4e23-d977-47d9-99e9-7faf35e62cc1
2019-10-01 00:41:06 UTC,remove_from_cart,5835388,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:06 UTC,remove_from_cart,5835388,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:08 UTC,remove_from_cart,5852093,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:08 UTC,remove_from_cart,5852093,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:10 UTC,view,5867043,"1,78399906413675E+018",,de.lux,2.86,477145530,7e19ce14-b429-4c92-b60b-8c24c8760ac9
2019-10-01 00:41:10 UTC,remove_from_cart,5852071,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:11 UTC,remove_from_cart,5852071,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:11 UTC,remove_from_cart,5852071,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:12 UTC,remove_from_cart,5835395,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:12 UTC,remove_from_cart,5835395,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:13 UTC,view,5850338,"1,48758000947115E+018",,,0.48,555450676,48dd305f-a607-449a-b539-86a4757f0ee3
2019-10-01 00:41:14 UTC,remove_from_cart,5835368,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:14 UTC,cart,5729864,"1,48758000650997E+018",,,0.41,555451175,23a5d6d0-7e45-4e38-95ba-ea1db2dbcb8f
2019-10-01 00:41:14 UTC,remove_from_cart,5835368,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:16 UTC,remove_from_cart,5852076,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
2019-10-01 00:41:16 UTC,remove_from_cart,5852076,"1,92404910638524E+018",,,4.13,247244002,5f3ac639-84d3-4630-a1f6-82676b617c62
